date,amount,product
2033-06-25,108.46,C
2033-06-26,116.04,C
2033-06-27,101.51,B
2033-06-28,112.71,B
2033-06-29,112.71,A
2033-06-30,105.85,C
2033-07-01,103.64,A
2033-07-02,114.59,A
2033-07-03,79.37,A
2033-07-04,104.71,C
2033-07-05,102.18,B
2033-07-06,72.14,B
2033-07-07,106.37,A
2033-07-08,82.98,A
2033-07-09,126.82,A
2033-07-10,109.57,C
2033-07-11,115.27,B
2033-07-12,91.48,C
2033-07-13,119.44,B
2033-07-14,71.87,C
2033-07-15,120.66,A
2033-07-16,96.02,C
2033-07-17,88.74,A
2033-07-18,77.59,A
2033-07-19,89.37,C
2033-07-20,112.98,B
2033-07-21,87.39,C
2033-07-22,103.15,A
2033-07-23,119.23,A
2033-07-24,85.3,B
2033-07-25,87.71,C
2033-07-26,108.04,B
2033-07-27,95.01,C
2033-07-28,70.87,C
2033-07-29,122.88,C
2033-07-30,98,C
2033-07-31,75.5,C
2033-08-01,74.58,A
2033-08-02,74.06,A
2033-08-03,90.7,B
2033-08-04,125.52,A
2033-08-05,111.11,A
2033-08-06,96.25,A
2033-08-07,98.96,C
2033-08-08,72.43,A
2033-08-09,70.18,C
2033-08-10,80.39,B
2033-08-11,102.54,A
2033-08-12,105.22,C
2033-08-13,91.48,B
2033-08-14,77.49,A
2033-08-15,90.02,B
2033-08-16,97.14,C
2033-08-17,91.83,B
2033-08-18,124.68,A
2033-08-19,74.32,B
2033-08-20,115.9,C
2033-08-21,102.87,A
2033-08-22,71.11,B
2033-08-23,77.22,A
2033-08-24,90.55,A
2033-08-25,125.62,B
2033-08-26,125,C
2033-08-27,103.28,B
2033-08-28,81.91,C
2033-08-29,113.71,A
2033-08-30,124.16,C
2033-08-31,90.53,C
2033-09-01,110.06,A
2033-09-02,104.54,B
2033-09-03,120.41,C
2033-09-04,121.33,C
2033-09-05,78.77,B
2033-09-06,126.95,B
2033-09-07,70.6,A
2033-09-08,77.32,C
2033-09-09,115.33,A
2033-09-10,78.68,C
2033-09-11,83.91,C
2033-09-12,99.19,C
2033-09-13,96.03,C
2033-09-14,91.02,C
2033-09-15,100.51,C
2033-09-16,109.42,C
2033-09-17,96.76,C
2033-09-18,107.56,C
2033-09-19,71.82,C
2033-09-20,92.36,B
2033-09-21,93.53,A
2033-09-22,101.02,B
2033-09-23,118.21,A
2033-09-24,101.42,C
2033-09-25,118.83,C
2033-09-26,96.19,C
2033-09-27,112.78,B
2033-09-28,102.09,C
2033-09-29,117.73,C
2033-09-30,70.91,A
2033-10-01,105.01,C
2033-10-02,87.7,A
2033-10-03,117.17,A
2033-10-04,126.35,A
2033-10-05,107.36,B
2033-10-06,127.05,A
2033-10-07,116.34,C
2033-10-08,99.09,A
2033-10-09,79.22,A
2033-10-10,123.78,A
2033-10-11,88.38,B
2033-10-12,79.71,C
2033-10-13,96.62,C
2033-10-14,81.65,C
2033-10-15,84.79,B
2033-10-16,126.46,A
2033-10-17,109.36,B
2033-10-18,119.52,B
2033-10-19,119.71,A
2033-10-20,111.23,C
2033-10-21,83.83,A
2033-10-22,89.64,B
2033-10-23,117.81,B
2033-10-24,129.11,C
2033-10-25,128.81,B
2033-10-26,120.62,C
2033-10-27,128.78,C
2033-10-28,112.21,A
2033-10-29,113.08,B
2033-10-30,119.34,C
2033-10-31,120.87,C
2033-11-01,128.93,C
2033-11-02,96.67,C
2033-11-03,95.69,B
2033-11-04,124.64,C
2033-11-05,86.79,C
2033-11-06,89.57,A
2033-11-07,72.03,A
2033-11-08,74.39,C
2033-11-09,127.85,A
2033-11-10,124.85,A
2033-11-11,70.06,C
2033-11-12,117.11,A
2033-11-13,80.48,C
2033-11-14,109.55,B
2033-11-15,117.67,A
2033-11-16,95.72,C
2033-11-17,124.82,A
2033-11-18,88.77,B
2033-11-19,129.03,A
2033-11-20,125.44,B
2033-11-21,73.99,A
2033-11-22,78.8,C
2033-11-23,97.37,C
2033-11-24,113.03,C
2033-11-25,76.59,C
2033-11-26,104.2,C
2033-11-27,128.35,B
2033-11-28,127.42,A
2033-11-29,82.52,A
2033-11-30,107.3,B
2033-12-01,115.03,A
2033-12-02,80.68,C
2033-12-03,98.44,B
2033-12-04,83.26,C
2033-12-05,111.91,C
2033-12-06,114.98,C
2033-12-07,80.05,B
2033-12-08,79.04,C
2033-12-09,110.41,C
2033-12-10,112.15,A
2033-12-11,81.28,C
2033-12-12,101.96,C
2033-12-13,113.46,C
2033-12-14,119.67,A
2033-12-15,88.92,A
2033-12-16,77.49,C
2033-12-17,92.72,B
2033-12-18,119.5,C
2033-12-19,119.78,A
2033-12-20,98.01,C
2033-12-21,107.43,C
2033-12-22,129.62,B
2033-12-23,84.09,B
2033-12-24,103.79,B
2033-12-25,98.81,C
2033-12-26,99.32,B
2033-12-27,104.99,A
2033-12-28,90.1,C
2033-12-29,114.14,B
2033-12-30,85.67,C
2033-12-31,111.88,C
2034-01-01,96.76,B
2034-01-02,106.89,A
2034-01-03,105.11,C
2034-01-04,100.83,B
2034-01-05,79.82,B
2034-01-06,92.64,C
2034-01-07,112.37,A
2034-01-08,128.39,A
2034-01-09,104.51,A
2034-01-10,78.08,A
2034-01-11,118.17,B
2034-01-12,109.72,C
2034-01-13,76.89,A
2034-01-14,73.95,A
2034-01-15,73.76,B
2034-01-16,123.99,C
2034-01-17,83.94,C
2034-01-18,100.59,B
2034-01-19,115.31,A
2034-01-20,71.25,C
2034-01-21,77.2,A
2034-01-22,118.01,C
2034-01-23,129.22,C
2034-01-24,105.14,A
2034-01-25,118.63,B
2034-01-26,117.57,A
2034-01-27,108.5,B
2034-01-28,78.11,A
2034-01-29,123.14,C
2034-01-30,126.2,B
2034-01-31,112.04,B
2034-02-01,87.39,C
2034-02-02,106.76,C
2034-02-03,102.39,A
2034-02-04,113.35,B
2034-02-05,94.44,B
2034-02-06,75.84,B
2034-02-07,74.43,C
2034-02-08,103.08,C
2034-02-09,116.41,A
2034-02-10,100.08,C
2034-02-11,83.86,B
2034-02-12,110.14,C
2034-02-13,72.94,C
2034-02-14,103.03,B
2034-02-15,103.62,C
2034-02-16,84.8,B
2034-02-17,75.75,B
2034-02-18,120.28,A
2034-02-19,91.83,A
2034-02-20,86.27,B
2034-02-21,92.81,A
2034-02-22,79.94,B
2034-02-23,72.74,A
2034-02-24,95.81,B
2034-02-25,102.58,A
2034-02-26,74.86,B
2034-02-27,129.82,C
2034-02-28,84.49,C
2034-03-01,71.97,C
2034-03-02,108.26,C
2034-03-03,98.19,A
2034-03-04,128.01,B
2034-03-05,78.71,B
2034-03-06,84.53,B
2034-03-07,120.23,B
2034-03-08,89.32,B
2034-03-09,71.96,C
2034-03-10,104.98,C
2034-03-11,89.44,A
2034-03-12,112.67,C
2034-03-13,87.88,A
2034-03-14,122.34,B
2034-03-15,119.19,B
2034-03-16,101.53,B
2034-03-17,94.37,A
2034-03-18,73.93,B
2034-03-19,109.76,B
2034-03-20,75.72,A
2034-03-21,88.98,B
2034-03-22,85.34,B
2034-03-23,73.69,A
2034-03-24,107.38,A
2034-03-25,122.69,B
2034-03-26,106.01,A
2034-03-27,79.27,A
2034-03-28,98.58,C
2034-03-29,78.68,C
2034-03-30,100.82,B
2034-03-31,96.09,B
2034-04-01,111.21,B
2034-04-02,72.96,C
2034-04-03,71.2,C
2034-04-04,93.25,C
2034-04-05,118.62,B
2034-04-06,120.45,B
2034-04-07,107.88,B
2034-04-08,70.74,A
2034-04-09,111.04,A
2034-04-10,98.05,C
2034-04-11,98.93,A
2034-04-12,70.82,B
2034-04-13,82.23,A
2034-04-14,103.69,A
2034-04-15,91.8,C
2034-04-16,126.75,C
2034-04-17,108.29,C
2034-04-18,128.33,C
2034-04-19,95.29,A
2034-04-20,129.04,C
2034-04-21,112.15,A
2034-04-22,117.84,A
2034-04-23,83.2,B
2034-04-24,109.75,C
2034-04-25,115.15,C
2034-04-26,82.48,A
2034-04-27,124.71,B
2034-04-28,77.47,B
2034-04-29,101.07,B
2034-04-30,110.79,C
2034-05-01,84.27,A
2034-05-02,97.03,A
2034-05-03,107.64,A
2034-05-04,122.31,C
2034-05-05,111.57,A
2034-05-06,119.13,B
2034-05-07,88.6,B
2034-05-08,74.79,B
2034-05-09,94.88,C
2034-05-10,84.67,B
2034-05-11,96.99,C
2034-05-12,102.9,B
2034-05-13,103.75,C
2034-05-14,118.24,C
2034-05-15,105.11,B
2034-05-16,82.38,C
2034-05-17,99.87,A
2034-05-18,105.14,B
2034-05-19,106.82,C
2034-05-20,93.97,A
2034-05-21,116.36,C
2034-05-22,77.11,B
2034-05-23,75.13,C
2034-05-24,124.58,A
2034-05-25,104.36,C
2034-05-26,73.61,B
2034-05-27,90.4,A
2034-05-28,97.46,B
2034-05-29,102.31,C
2034-05-30,98.63,C
2034-05-31,89.26,C
2034-06-01,90.18,A
2034-06-02,74.91,C
2034-06-03,70.51,A
2034-06-04,73.5,B
2034-06-05,118.27,B
2034-06-06,105.23,A
2034-06-07,117.21,C
2034-06-08,107.9,A
2034-06-09,92.42,C
2034-06-10,118.99,B
2034-06-11,94.79,C
2034-06-12,96.23,C
2034-06-13,99.81,B
2034-06-14,107.12,A
2034-06-15,74.64,B
2034-06-16,86.82,B
2034-06-17,116.44,C
2034-06-18,94.27,C
2034-06-19,92.95,A
2034-06-20,111.6,C
2034-06-21,82.57,A
2034-06-22,124.12,B
2034-06-23,126.64,A
2034-06-24,90.02,C
2034-06-25,121.37,B
2034-06-26,107.06,B
2034-06-27,75.08,C
2034-06-28,98.38,B
2034-06-29,115.49,B
2034-06-30,99.1,B
2034-07-01,106.89,C
2034-07-02,93.21,A
2034-07-03,92.6,A
2034-07-04,92.53,C
2034-07-05,88.27,C
2034-07-06,112.1,A
2034-07-07,80.06,A
2034-07-08,89.61,A
2034-07-09,128.6,A
2034-07-10,113.87,A
2034-07-11,72.63,C
2034-07-12,84.51,B
2034-07-13,70.27,B
2034-07-14,94.82,C
2034-07-15,94.8,C
2034-07-16,79.9,C
2034-07-17,107.12,A
2034-07-18,73.68,A
2034-07-19,113.3,C
2034-07-20,71.59,C
2034-07-21,118.9,B
2034-07-22,96.66,A
2034-07-23,115.17,B
2034-07-24,96.92,C
2034-07-25,97.47,A
2034-07-26,98.85,C
2034-07-27,110.54,A
2034-07-28,105.23,C
2034-07-29,113.12,C
2034-07-30,80.67,C
2034-07-31,110.51,B
2034-08-01,99.21,B
2034-08-02,102.61,C
2034-08-03,109.08,A
2034-08-04,74.74,A
2034-08-05,104.98,A
2034-08-06,70.45,C
2034-08-07,99.48,B
2034-08-08,95.55,A
2034-08-09,122.21,B
2034-08-10,82.92,B
2034-08-11,101.89,A
2034-08-12,97.97,B
2034-08-13,88.01,B
2034-08-14,98.5,A
2034-08-15,101.83,C
2034-08-16,102.52,A
2034-08-17,80.81,B
2034-08-18,126.79,A
2034-08-19,106.25,A
2034-08-20,111.78,B
2034-08-21,121.92,B
2034-08-22,105.12,A
2034-08-23,112.99,C
2034-08-24,111.24,C
2034-08-25,89.15,B
2034-08-26,123.63,B
2034-08-27,99.84,A
2034-08-28,121.28,A
2034-08-29,123.48,A
2034-08-30,95.54,A
2034-08-31,107.82,C
2034-09-01,102.85,B
2034-09-02,112.9,C
2034-09-03,111.74,A
2034-09-04,109.84,B
2034-09-05,99.4,C
2034-09-06,127.62,C
2034-09-07,106.23,A
2034-09-08,109.58,A
2034-09-09,113.46,B
2034-09-10,115.17,B
2034-09-11,129.84,C
2034-09-12,73.83,A
2034-09-13,119,C
2034-09-14,104.45,C
2034-09-15,81.72,B
2034-09-16,106.07,B
2034-09-17,112.78,A
2034-09-18,119.96,C
2034-09-19,100.54,A
2034-09-20,76.24,B
2034-09-21,88.77,C
2034-09-22,78.06,A
2034-09-23,103.65,B
2034-09-24,106.12,C
2034-09-25,104.94,B
2034-09-26,92.7,C
2034-09-27,97.51,A
2034-09-28,115.92,B
2034-09-29,103.69,C
2034-09-30,122.61,C
2034-10-01,99.3,C
2034-10-02,78.62,C
2034-10-03,84.53,B
2034-10-04,79.53,B
2034-10-05,89.13,C
2034-10-06,113.99,C
2034-10-07,93.78,A
2034-10-08,81.12,A
2034-10-09,116.3,A
2034-10-10,97.6,A
2034-10-11,92.33,C
2034-10-12,77.33,B
2034-10-13,77.38,C
2034-10-14,71.6,B
2034-10-15,90.24,A
2034-10-16,93.9,C
2034-10-17,78.77,B
2034-10-18,78.18,B
2034-10-19,120.19,A
2034-10-20,118.5,A
2034-10-21,97.99,A
2034-10-22,93.06,C
2034-10-23,124.97,C
2034-10-24,101.74,A
2034-10-25,126.8,C
2034-10-26,122.18,B
2034-10-27,84.04,C
2034-10-28,90.97,B
2034-10-29,120.23,B
2034-10-30,121.93,B
2034-10-31,96.91,B
2034-11-01,79.83,A
2034-11-02,88.08,C
2034-11-03,103.3,A
2034-11-04,129.51,C
2034-11-05,80.85,B
2034-11-06,82.31,B
2034-11-07,113.49,A
2034-11-08,99.2,A
2034-11-09,107.8,B
2034-11-10,78.81,C
2034-11-11,108.06,B
2034-11-12,89.29,C
2034-11-13,104.85,B
2034-11-14,71.98,B
2034-11-15,100.97,A
2034-11-16,86.81,A
2034-11-17,108.22,C
2034-11-18,126.22,A
2034-11-19,104.87,C
2034-11-20,77.33,B
2034-11-21,90.32,A
2034-11-22,104.04,A
2034-11-23,90.58,C
2034-11-24,127.64,A
2034-11-25,77.85,B
2034-11-26,128.06,B
2034-11-27,95.18,C
2034-11-28,126.61,B
2034-11-29,118.37,B
2034-11-30,90.24,A
2034-12-01,128.85,B
2034-12-02,88.94,C
2034-12-03,90.75,C
2034-12-04,114.25,C
2034-12-05,90.07,A
2034-12-06,109.51,B
2034-12-07,89.43,B
2034-12-08,91.45,B
2034-12-09,71.32,A
2034-12-10,100.43,C
2034-12-11,100.01,C
2034-12-12,93.28,C
2034-12-13,86.28,C
2034-12-14,119.33,C
2034-12-15,126.71,B
2034-12-16,97.03,A
2034-12-17,109.63,A
2034-12-18,102.05,C
2034-12-19,117.94,B
2034-12-20,123.87,B
2034-12-21,77.33,A
2034-12-22,114.62,C
2034-12-23,126.34,B
2034-12-24,75.75,C
2034-12-25,93.69,B
2034-12-26,103.15,C
2034-12-27,126.64,B
2034-12-28,105.65,A
2034-12-29,75.1,B
2034-12-30,110.24,B
2034-12-31,78.47,C
2035-01-01,123.47,C
2035-01-02,116.76,B
2035-01-03,128.3,A
2035-01-04,75.86,B
2035-01-05,113.23,B
2035-01-06,80.8,A
2035-01-07,105.95,B
2035-01-08,82.68,B
2035-01-09,128.79,C
2035-01-10,115.88,A
2035-01-11,99.38,B
2035-01-12,118.6,C
2035-01-13,81.15,A
2035-01-14,96.01,B
2035-01-15,116.84,B
2035-01-16,127.28,B
2035-01-17,84.32,A
2035-01-18,83.99,C
2035-01-19,77.29,B
2035-01-20,91.83,C
2035-01-21,111.42,C
2035-01-22,112.21,A
2035-01-23,102.9,C
2035-01-24,71.02,A
2035-01-25,118.88,B
2035-01-26,95.03,C
2035-01-27,113.24,A
2035-01-28,91.79,B
2035-01-29,79.72,A
2035-01-30,90.57,C
2035-01-31,121.76,B
2035-02-01,112.66,A
2035-02-02,96.53,C
2035-02-03,123.33,A
2035-02-04,78.55,B
2035-02-05,91.92,B
2035-02-06,104.32,C
2035-02-07,90.63,B
2035-02-08,119.06,B
2035-02-09,80.43,B
2035-02-10,71.64,A
2035-02-11,111.61,A
2035-02-12,129.09,A
2035-02-13,111.51,A
2035-02-14,124.38,C
2035-02-15,106.58,A
2035-02-16,74.05,B
2035-02-17,126.23,A
2035-02-18,81.53,B
2035-02-19,112.82,C
2035-02-20,125.67,C
2035-02-21,74.56,B
2035-02-22,83.96,C
2035-02-23,79.78,C
2035-02-24,115.79,C
2035-02-25,103.14,B
2035-02-26,123.01,C
2035-02-27,124,B
2035-02-28,123.76,B
2035-03-01,90.03,A
2035-03-02,74.54,C
2035-03-03,95.41,A
2035-03-04,119.8,A
2035-03-05,100.11,A
2035-03-06,71.66,A
2035-03-07,93.67,B
2035-03-08,126.44,B
2035-03-09,96.48,B
2035-03-10,78.34,A
2035-03-11,127,A
2035-03-12,73.41,C
2035-03-13,92.11,A
2035-03-14,88.65,A
2035-03-15,80.85,A
2035-03-16,102.19,A
2035-03-17,82.3,B
2035-03-18,73.07,B
2035-03-19,112.32,A
2035-03-20,85.82,C
2035-03-21,102.7,C
2035-03-22,90.75,A
2035-03-23,113.69,B
2035-03-24,92.92,A
2035-03-25,104.02,B
2035-03-26,101.94,B
2035-03-27,100.52,B
2035-03-28,104.71,A
2035-03-29,79.93,A
2035-03-30,93.32,A
2035-03-31,128.1,C
2035-04-01,77.21,B
2035-04-02,105.94,C
2035-04-03,72.28,C
2035-04-04,92.9,B
2035-04-05,111.25,A
2035-04-06,74.59,B
2035-04-07,116.41,A
2035-04-08,117.47,A
2035-04-09,82.47,C
2035-04-10,114.86,A
2035-04-11,102.1,C
2035-04-12,103.7,C
2035-04-13,116.86,B
2035-04-14,75.11,C
2035-04-15,89.55,B
2035-04-16,116.92,C
2035-04-17,119.7,C
2035-04-18,118.69,C
2035-04-19,95.71,C
2035-04-20,98.92,B
2035-04-21,114.28,A
2035-04-22,118.19,A
2035-04-23,99,A
2035-04-24,118.24,B
2035-04-25,94.34,A
2035-04-26,125.91,B
2035-04-27,102.77,C
2035-04-28,81.58,B
2035-04-29,120.77,B
2035-04-30,127.43,B
2035-05-01,108.74,B
2035-05-02,77.42,A
2035-05-03,99.31,A
2035-05-04,100.83,C
2035-05-05,82.4,C
2035-05-06,106.05,A
2035-05-07,91.98,A
2035-05-08,97.2,B
2035-05-09,123.23,A
2035-05-10,99.6,B
2035-05-11,119.4,B
2035-05-12,96.92,A
2035-05-13,108.03,A
2035-05-14,95.43,A
2035-05-15,107.44,B
2035-05-16,75.51,C
2035-05-17,71.97,A
2035-05-18,70.33,A
2035-05-19,129.63,C
2035-05-20,116.39,B
2035-05-21,109.15,C
2035-05-22,91.21,B
2035-05-23,102.11,C
2035-05-24,80.43,B
2035-05-25,89.42,C
2035-05-26,102.56,B
2035-05-27,77.74,B
2035-05-28,105.23,A
2035-05-29,74.71,C
2035-05-30,99.28,A
2035-05-31,110.96,B
2035-06-01,89.95,C
2035-06-02,115.68,C
2035-06-03,81.11,A
2035-06-04,75.45,A
2035-06-05,95.41,A
2035-06-06,101.61,A
2035-06-07,127.73,C
2035-06-08,80.28,C
2035-06-09,109.28,C
2035-06-10,74.08,C
2035-06-11,113.67,C
2035-06-12,120.34,B
2035-06-13,110.64,C
2035-06-14,99.05,C
2035-06-15,77.93,A
2035-06-16,81.59,B
2035-06-17,111.66,A
2035-06-18,100.92,B
2035-06-19,117.47,C
2035-06-20,101.72,C
2035-06-21,91.53,A
2035-06-22,91.12,B
2035-06-23,71.17,A
2035-06-24,92.82,B
2035-06-25,126.97,A
2035-06-26,86.75,B
2035-06-27,80.72,C
2035-06-28,114.08,B
2035-06-29,129.16,A
2035-06-30,77.04,B
2035-07-01,118.64,A
2035-07-02,76.63,B
2035-07-03,70.76,A
2035-07-04,95.33,C
2035-07-05,97.63,B
2035-07-06,76.29,C
2035-07-07,93.48,A
2035-07-08,106.92,B
2035-07-09,99.78,B
2035-07-10,101.56,B
2035-07-11,88.6,C
2035-07-12,126.12,C
2035-07-13,116.85,B
2035-07-14,90.88,C
2035-07-15,97.31,A
2035-07-16,102.55,B
2035-07-17,107.39,A
2035-07-18,74.09,A
2035-07-19,128.22,C
2035-07-20,89.45,A
2035-07-21,105.42,B
2035-07-22,79.07,A
2035-07-23,74.65,B
2035-07-24,80.6,C
2035-07-25,75.58,A
2035-07-26,129.26,B
2035-07-27,111.39,B
2035-07-28,81.1,C
2035-07-29,86.24,A
2035-07-30,104.96,B
2035-07-31,109.14,B
2035-08-01,89.03,B
2035-08-02,76.01,B
2035-08-03,87.46,B
2035-08-04,77.26,B
2035-08-05,110.59,B
2035-08-06,80.68,B
2035-08-07,74.47,C
2035-08-08,113.29,B
2035-08-09,122.33,B
2035-08-10,96.92,B
2035-08-11,123.57,B
2035-08-12,72.61,A
2035-08-13,123.14,A
2035-08-14,120.93,A
2035-08-15,122.93,C
2035-08-16,94.36,C
2035-08-17,92.02,A
2035-08-18,87.46,C
2035-08-19,82.39,B
2035-08-20,74.44,C
2035-08-21,122.11,B
2035-08-22,94.69,B
2035-08-23,88.36,A
2035-08-24,92.68,B
2035-08-25,83,B
2035-08-26,87.31,A
2035-08-27,126.33,A
2035-08-28,102.61,C
2035-08-29,93.14,A
2035-08-30,108.63,A
2035-08-31,100.53,C
2035-09-01,104.83,C
2035-09-02,76.11,A
2035-09-03,78.39,C
2035-09-04,94.66,C
2035-09-05,95.34,A
2035-09-06,90.5,B
2035-09-07,99.4,A
2035-09-08,127.35,B
2035-09-09,115.16,C
2035-09-10,117.56,B
2035-09-11,124.81,A
2035-09-12,101.26,A
2035-09-13,129.88,A
2035-09-14,106.63,B
2035-09-15,90.17,A
2035-09-16,124.25,C
2035-09-17,88.61,C
2035-09-18,73,B
2035-09-19,92.69,A
2035-09-20,72.59,B
2035-09-21,74.32,A
2035-09-22,83.18,C
2035-09-23,119.51,A
2035-09-24,118.23,A
2035-09-25,129.64,C
2035-09-26,87.34,C
2035-09-27,89.66,A
2035-09-28,74.65,B
2035-09-29,90.75,C
2035-09-30,84.59,A
2035-10-01,88.61,A
2035-10-02,109.81,A
2035-10-03,95.21,B
2035-10-04,89.16,B
2035-10-05,82.75,B
2035-10-06,81.12,C
2035-10-07,109.56,B
2035-10-08,87.63,C
2035-10-09,71.24,B
2035-10-10,94.83,C
2035-10-11,86.15,A
2035-10-12,90.83,B
2035-10-13,122.55,C
2035-10-14,107.56,A
2035-10-15,118,C
2035-10-16,81.93,B
2035-10-17,119.29,C
2035-10-18,78.84,A
2035-10-19,103.21,C
2035-10-20,102.65,B
2035-10-21,129.39,A
2035-10-22,74.12,B
2035-10-23,108.21,B
2035-10-24,86.92,C
2035-10-25,120.95,B
2035-10-26,89.17,C
2035-10-27,96.94,B
2035-10-28,117.85,C
2035-10-29,113.36,A
2035-10-30,92.9,B
2035-10-31,115.71,A
2035-11-01,118.76,B
2035-11-02,82.75,C
2035-11-03,121.97,C
2035-11-04,81.27,A
2035-11-05,78.58,A
2035-11-06,70.75,C
2035-11-07,111.93,A
2035-11-08,85.64,C
2035-11-09,122.63,A
2035-11-10,110.85,B
2035-11-11,89.08,B
2035-11-12,93.41,B
2035-11-13,73.98,A
2035-11-14,80.73,A
2035-11-15,86.77,B
2035-11-16,104.83,A
2035-11-17,110.53,C
2035-11-18,92.71,B
2035-11-19,92.21,C
2035-11-20,114.1,B
2035-11-21,118.27,B
2035-11-22,84.28,A
2035-11-23,116.59,B
2035-11-24,121.34,C
2035-11-25,113.21,C
2035-11-26,86.34,A
2035-11-27,116.59,A
2035-11-28,120.04,B
2035-11-29,76.76,C
2035-11-30,106.23,B
2035-12-01,100.25,A
2035-12-02,70.73,C
2035-12-03,98.68,C
2035-12-04,88.06,C
2035-12-05,111.97,C
2035-12-06,93.67,C
2035-12-07,102.37,A
2035-12-08,119.75,C
2035-12-09,80.85,A
2035-12-10,107.99,B
2035-12-11,94.69,B
2035-12-12,96.78,A
2035-12-13,77.9,B
2035-12-14,88.63,B
2035-12-15,70.22,C
2035-12-16,97.2,B
2035-12-17,91.78,A
2035-12-18,75.69,C
2035-12-19,102.72,B
2035-12-20,116.99,C
2035-12-21,80.29,C
2035-12-22,71.21,A
2035-12-23,103.82,B
2035-12-24,104.05,C
2035-12-25,87.94,A
2035-12-26,82.78,C
2035-12-27,80.17,A
2035-12-28,81.26,A
2035-12-29,104.5,C
2035-12-30,106.44,A
2035-12-31,106.91,C
2036-01-01,121.45,C
2036-01-02,84.49,C
2036-01-03,102.84,B
2036-01-04,129.23,A
2036-01-05,82.91,C
2036-01-06,90.75,C
2036-01-07,95.33,B
2036-01-08,96.34,B
2036-01-09,115.46,C
2036-01-10,124.35,B
2036-01-11,84.89,C
2036-01-12,116.31,B
2036-01-13,93.87,B
2036-01-14,126.89,A
2036-01-15,82.49,C
2036-01-16,123.51,C
2036-01-17,84.15,B
2036-01-18,78.22,A
2036-01-19,117.04,C
2036-01-20,118.88,A
2036-01-21,112.45,A
2036-01-22,121.5,B
2036-01-23,108.26,B
2036-01-24,105.28,C
2036-01-25,106.35,A
2036-01-26,125.99,C
2036-01-27,75.92,C
2036-01-28,100.34,C
2036-01-29,126.57,C
2036-01-30,95.76,A
2036-01-31,97.32,C
2036-02-01,120.27,B
2036-02-02,117.4,B
2036-02-03,102.79,A
2036-02-04,86.8,A
2036-02-05,108.21,A
2036-02-06,127.3,C
2036-02-07,124.5,C
2036-02-08,74.3,A
2036-02-09,119.91,A
2036-02-10,115.9,A
2036-02-11,96.64,A
2036-02-12,125.28,A
2036-02-13,110.8,A
2036-02-14,124.73,A
2036-02-15,91.76,A
2036-02-16,88.44,B
2036-02-17,112.51,C
2036-02-18,94.91,B
2036-02-19,114.48,A
2036-02-20,120.44,B
2036-02-21,99.44,B
2036-02-22,101.05,C
2036-02-23,122.97,B
2036-02-24,75.45,B
2036-02-25,121.34,C
2036-02-26,126.39,B
2036-02-27,95.77,A
2036-02-28,99.6,C
2036-02-29,96.36,C
2036-03-01,123.23,A
2036-03-02,75.53,A
2036-03-03,116.25,B
2036-03-04,112.83,B
2036-03-05,72,A
2036-03-06,104.79,B
2036-03-07,99.95,C
2036-03-08,80.19,A
2036-03-09,111.21,C
2036-03-10,102.19,A
2036-03-11,80.28,A
2036-03-12,78.75,B
2036-03-13,91.23,B
2036-03-14,74.34,C
2036-03-15,81.45,B
2036-03-16,86.61,B
2036-03-17,73.51,A
2036-03-18,81,B
2036-03-19,99.49,B
2036-03-20,112.09,C
2036-03-21,81.9,B
2036-03-22,89.4,C
2036-03-23,125.84,A
2036-03-24,82.19,A
2036-03-25,84.94,A
2036-03-26,105.47,B
2036-03-27,84.85,B
2036-03-28,103.87,B
2036-03-29,79.85,C
2036-03-30,113,A
2036-03-31,103.13,C
2036-04-01,78.63,B
2036-04-02,121.67,C
2036-04-03,100.92,B
2036-04-04,104.68,B
2036-04-05,111.39,A
2036-04-06,86.21,B
2036-04-07,118.65,B
2036-04-08,70,A
2036-04-09,98.25,A
2036-04-10,97.43,C
2036-04-11,108.37,C
2036-04-12,120.37,C
2036-04-13,93.02,B
2036-04-14,96.46,B
2036-04-15,92,C
2036-04-16,112.21,B
2036-04-17,90.45,B
2036-04-18,94.26,C
2036-04-19,75.49,C
2036-04-20,115.98,C
2036-04-21,106.03,B
2036-04-22,103.51,A
2036-04-23,85.09,B
2036-04-24,107.15,C
2036-04-25,103.83,C
2036-04-26,83.19,B
2036-04-27,109.2,B
2036-04-28,81.14,A
2036-04-29,115.79,A
2036-04-30,103.9,C
2036-05-01,73.16,C
2036-05-02,86.33,C
2036-05-03,103.79,C
2036-05-04,88.17,B
2036-05-05,83.13,A
2036-05-06,76.1,B
2036-05-07,88.34,C
2036-05-08,87.6,A
2036-05-09,93.04,B
2036-05-10,100.22,C
2036-05-11,70.56,B
2036-05-12,73.35,B
2036-05-13,104.87,A
2036-05-14,126.25,C
2036-05-15,81.25,A
2036-05-16,127.45,C
2036-05-17,95.01,C
2036-05-18,109.41,B
2036-05-19,90.27,C
2036-05-20,115.68,B
2036-05-21,88.07,A
2036-05-22,113.35,A
2036-05-23,122.16,C
2036-05-24,90.34,C
2036-05-25,91.9,A
2036-05-26,119.03,A
2036-05-27,106.14,C
2036-05-28,122.65,B
2036-05-29,124.16,C
2036-05-30,88.47,B
2036-05-31,114.51,B
2036-06-01,85.02,A
2036-06-02,89.32,A
2036-06-03,74.32,B
2036-06-04,75.44,B
2036-06-05,111.5,C
2036-06-06,115.22,C
